,summary,config,name
1,"{'_runtime': 4725.8273937, '_step': 31, '_timestamp': 1746490385.6091287, '_wandb': {'runtime': 4727}, 'batch_size': 96, 'best_epoch': 6, 'best_test': 1.306470703511011, 'best_train': 0.23920104262374697, 'best_val': 0.3615043397460665, 'epoch': 31, 'lr': 0.0001111111111111111, 'n_epochs': 200, 'test_loss': 1.2863857707097417, 'time': 4700.03150510788, 'train_loss': 0.07138698058025468, 'val_loss': 0.4053026159249601}","{'lr': 0.001, 'loss': 'mse', 'radius': None, 'es_delta': 1e-07, 'mode_dnn': 'FFNet', 'mode_rnn': 'old', 'n_epochs': 200, 'batch_size': 96, 'es_patience': 25, 'decoder_mode': True, 'decoder_size': 2, 'encoder_size': 2, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': None, 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 50, 'control_rnn_depth': 1, 'linearisation_mode': None, 'discretisation_mode': None}",vdp_sin-old
