,summary,config,name
1,"{'_runtime': 5304.2994183, '_step': 34, '_timestamp': 1747366600.194019, '_wandb': {'runtime': 5306}, 'batch_size': 64, 'best_epoch': 9, 'best_test': 48.604968865712486, 'best_train': 43.336161233702136, 'best_val': 50.79677530129751, 'epoch': 34, 'lr': 3.333333333333333e-05, 'n_epochs': 200, 'test_loss': 58.8724041779836, 'time': 5270.0679042339325, 'train_loss': 25.51185960415504, 'val_loss': 59.2338875134786}","{'lr': 0.0003, 'reg': 0, 'loss': 'mse', 'radius': None, 'es_delta': 1e-05, 'mode_dnn': 'FFNet', 'mode_rnn': 'old', 'n_epochs': 200, 'batch_size': 64, 'es_patience': 25, 'decoder_mode': True, 'decoder_size': 1, 'encoder_size': 1, 'sched_factor': 3, 'decoder_depth': 2, 'encoder_depth': 2, 'x_update_mode': None, 'optimiser_mode': 'adam', 'sched_patience': 10, 'control_rnn_size': 53, 'control_rnn_depth': 1, 'linearisation_mode': None, 'discretisation_mode': None}",hdode-n_21-old
